Sample,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,S,CL,H2O,CO2,SUM,CO2obsvol,CO2riker,CO2vbg,FO,TcCO2,TcMGO,Teqolv,Ti,OLV ADD,KD,Pglass,Dglass,Pobsvol,Dobsvol,VBvol riker,Priker,Driker,VBvol vbg,Pvbg,Dvbg,Tg,aMgO,Rmi,CR,Initial density,,Error Messages,,SIO2 1sig,TIO2 1sig,AL2O3 1sig,FE2O3 1sig,FEO 1sig,MNO 1sig,MGO 1sig,CAO 1sig,NA2O 1sig,K2O 1sig,P2O5 1sig,S 1sig,CL 1sig,H2O 1sig,CO2 1sig,CO2obsvol 1sig,CO2riker 1sig,CO2vbg 1sig,FO 1sig,TcCO2 1sig,TcMGO 1sig,Teqolv 1sig,Ti 1sig,OLV ADD 1sig,KD 1sig,Pglass 1sig,Dglass 1sig,Pobsvol 1sig,Dobsvol 1sig,VBvol riker 1sig,Priker 1sig,Driker 1sig,VBvol vbg 1sig,Pvbg 1sig,Dvbg 1sig,Tg 1sig,aMgO 1sig,Rmi 1sig,CR 1sig,Initial density 1sig,,SIO2norm100,TIO2norm100,AL2O3norm100,FE2O3norm100,FEOnorm100,MNOnorm100,MGOnorm100,CAOnorm100,NA2Onorm100,K2Onorm100,P2O5norm100,Snorm100,CLnorm100,H2Onorm100,CO2norm100,,SIO2normANHYD,TIO2normANHYD,AL2O3normANHYD,FE2O3normANHYD,FEOnormANHYD,MNOnormANHYD,MGOnormANHYD,CAOnormANHYD,NA2OnormANHYD,K2OnormANHYD,P2O5normANHYD,,SIO2normANHYD-FEOT,TIO2normANHYD-FEOT,AL2O3normANHYD-FEOT,FEOTnormANHYD-FEOT,MNOnormANHYD-FEOT,MGOnormANHYD-FEOT,CAOnormANHYD-FEOT,NA2OnormANHYD-FEOT,K2OnormANHYD-FEOT,P2O5normANHYD-FEOT
M-137B-8A,52.206370891085029,0.8829541316923728,18.92567201962293,1.2711088146927605,6.34246185577845,0.11900297691026648,4.1143859055672518,8.8337681487886268,3.7549151726445946,0.68480555605128846,0.16650519290048724,2671.6520638356765,1046.7254572286283,3.5744835098422252,731.93292395092624,101.3214652200778,0,3384.0469477064762,2992.2833184491797,77.14672512,693.3931709415571,853.2383759031244,930.33854257321059,1101.4614480889124,7.509999999999884,0.34239879292283082,341.09375,12.863215803950988,0,0,1.9259961764795714,704.0625,25.296324081020256,1.8849666161573124,657.109375,23.68592148037009,473.65116746316039,51.8519341174733,23.0,2.0,2504.5302354085684,,[],,2.662094797,0.047434394,1.016732065,,,0.006393123,0.083030823,0.474571012,0.201722964,0.036789381,0.008945055,143.5274963,56.2325784,0.192029747,39.32117562,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.525479598709794,0.87143837663078638,18.678837676216936,1.2545306287584936,6.2597415483502425,0.11745090406241472,4.0607248391350224,8.71855547055209,3.7059424323253105,0.67587411469409719,0.16433358177245613,2636.8075688923846,1033.0737469647349,3.5278640138870672,722.38683319582196,,53.65398178956557,0.90743723599707315,19.450454888246977,1.3063549147739701,6.5183296042717647,0.12230276587062779,4.2284721708217283,9.0787163960727604,3.859033808627363,0.7037942727415949,0.17112215301057049,,53.724272118177716,0.90862603987305191,19.475936293729848,7.7039286496958068,0.12246299072843866,4.2340117540642188,9.0906101258123222,3.8640894027414712,0.70471629062463614,0.17134633455249418
M-137B-17,50.259819465654303,1.072518605682943,16.854672114822307,1.4967028981010235,7.6751791359369594,0.12531767621822057,3.9031955907963569,7.8563353890801473,3.6812735569015831,0.80471636888396714,0.26552655422135579,2354.7058094371669,1415.5221457099963,3.843802741036729,683.79912586125909,98.284462805436732,0,3131.1274435988739,3415.3124066843639,72.09366487,653.4800984427075,813.8797368183385,934.9686214286512,1121.4655721314559,8.299999999999867,0.3508245199725325,359.2578125,13.483370842710677,0,0,1.9700022874347591,691.25,24.85621405351338,2.8753370533443161,724.53125,25.996499124781195,457.27272064186673,70.84995372540506,19.0,2.0,2509.6219506084722,,[],,2.572219492,0.058175189,0.91422539,,,0.006797439,0.074775334,0.426140671,0.199678388,0.043649151,0.014402601,127.7231513,76.78027055,0.20849424,37.0903995,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.137095356718085,1.0912392203904027,17.148867312006072,1.5228275714991562,7.8091479740095782,0.12750507317346652,3.9713251508766922,7.9934662761829376,3.7455295087576639,0.81876254487647593,0.27016127131608825,2395.8067656110884,1440.2298240283967,3.9108956098644962,695.73471364940281,,53.470590835385487,1.1410348094664453,17.931406954856087,1.5923174638775761,8.1654961663048233,0.13332340348108246,4.1525452459807335,8.3582253084321696,3.9164460638128991,0.85612443810181083,0.2824893103008897,,53.555999441989705,1.142857385047543,17.960048801870315,9.613669732119007,0.13353636103290956,4.1591781089766195,8.371575906697954,3.9227018054444183,0.85749192617695114,0.28294053064456731
134D-R-2,52.377141421962541,1.1718253701868659,16.583422560133293,2.052750248542226,9.0200559758559447,0.15824708845266211,5.0370364521242914,7.5124214657952626,3.6434154929544786,0.78867173949058345,0.22588678510637522,1629.7669245218055,1140.0022769917186,3.3442132165145941,324.71906288924521,102.22453664355938,0,1222.5728896211365,1714.9478619445833,73.49383675,710.9554046459182,851.0826523833961,1017.2209914259323,1125.2736248144872,6.479999999999906,0.35899296351874926,210.9375,8.262065516379094,0,0,1.1781191978420729,367.265625,13.763440860215054,1.8668979136569168,448.75,16.55413853463366,474.27579180607006,126.47433471191998,24.5,2.0,2512.1580040264171,,[],,2.663273088,0.062316639,0.881891771,,,0.00841544,0.152719206,0.399503941,0.193753619,0.041940867,0.01201246,86.66956615,60.6243146,0.177842306,17.26827308,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.237347843985113,1.1463249515846021,16.222546078107488,2.0080797780476503,8.8237680228450817,0.15480342943929834,4.9274240974920067,7.3489415677078345,3.5641301125760894,0.7715092338745988,0.22097119979521779,1594.301112075022,1115.1943695932068,3.2714388602956759,317.65276082540606,,53.136529055045358,1.1888150276995506,16.823856567497263,2.0825119558487075,9.1508328524059053,0.16054142675902727,5.1100656989538376,7.6213399710964831,3.6962393888834728,0.80010626129287354,0.22916179451753582,,53.247587423405704,1.1912997187323766,16.859019384736964,11.047817449473071,0.16087696747324348,5.1207460269472609,7.637269005170813,3.7039647394643018,0.80177852889247581,0.22964075570379022
134D-R-3,56.069857856817364,1.0019491597814405,16.87174793661886,1.5884722409884695,7.743162287289195,0.13828153563466131,3.9285474180130699,6.6242101870448877,4.2771824068692803,1.1208718175502144,0.40886889720608316,1367.5014815696782,1371.9545968878438,3.0208139746483837,203.31129294099205,103.08824245560174,0,1181.6386139937229,1147.504024288681,72.65447772,696.5636596153666,842.1135037810446,954.56566172445548,1110.1096595439678,7.489999999999885,0.3403873715825852,166.640625,6.651662915728933,0,0,1.7175523077416786,347.890625,13.093273318329583,1.6327980569328355,341.796875,12.893223305826456,474.5791806411313,61.48074954773654,19.0,2.0,2466.907490952291,,[],,2.868210976,0.053747769,0.905054717,,,0.007417865,0.084457596,0.355343898,0.229441794,0.060127162,0.02193304,73.3571691,73.5960485,0.162046158,10.90627038,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,54.39015790861469,0.97193349689026087,16.36631640498209,1.5408859469813891,7.5111982732890565,0.13413899814444571,3.8108588568720867,6.4257669247759424,4.149049692753648,1.0872935563267108,0.39662030069256021,1326.5348685701347,1330.8545807042156,2.9303186306133737,197.22064136320355,,56.1973405438643,1.0042272317448033,16.910108222240261,1.5920838554515879,7.7607674529228383,0.13859593810339416,3.9374795216456229,6.639271258117418,4.2869071810538344,1.1234202768579118,0.40979851799803979,,56.287091399113876,1.0058310487945383,16.937114779145286,9.208081839885784,0.1388172849475422,3.9437679358512661,6.6498746117260268,4.293753654252594,1.1252144530533854,0.41045299322968576
134D-R-4,50.204474215734599,0.88029447430719565,16.986620792662656,1.8420974272984347,9.2546532092676941,0.15844865732990096,5.523201559172267,8.6647789469950034,2.9117662488833864,0.97247504354478365,0.29507836023863987,1508.509739036363,184.3709455584341,3.1679923404639627,452.92979852913749,101.07646232421092,0,2418.136340298895,2478.7025557628012,74.44406886,706.2138508271464,852.5698637050451,987.6769028477047,1163.3589184850168,10.50999999999982,0.36509418800650989,244.1796875,9.442360590147537,0,0,1.9030479696663689,545.78125,19.874968742185548,2.0570571460397917,554.140625,20.16504126031508,483.43193433432862,87.93208434032503,22.5,2.0,2547.9761902813907,,[],,2.574544994,0.048601142,0.937832951,,,0.008747965,0.121569258,0.47838327,0.160758892,0.05369044,0.016291304,83.28496625,50.17913745,0.174905159,25.00629728,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.669797558505451,0.87091935557022171,16.805713617258089,1.8224791261389406,9.1560913356688776,0.15676118226384309,5.4643795718296424,8.5724992226202232,2.8807559959347024,0.96211820356898858,0.29193578153947669,1492.4441401576721,182.40739863554919,3.1342532847087301,448.1061051348716,,51.389574888266047,0.90107424722233986,17.387598116693908,1.8855810198280349,9.473113733228546,0.16218891381693173,5.6535793787700737,8.8693152063191132,2.9804998865463936,0.99543078297096754,0.30204382633764926,,51.486805943369966,0.90277911440551639,17.42049612206338,11.19098198925793,0.16249578148903968,5.6642761687183611,8.8860962923163154,2.986139107134151,0.99731417635419028,0.30261530489115523
134D-R-6,54.902875941760243,1.1738411998460923,16.571968974596611,1.7859773683892701,7.971091803767095,0.17107465405931802,4.2699558576036507,7.2183990455809335,4.0719310905235178,0.90820800143587077,0.36168552813466703,1299.4680813084531,1186.0627790889846,3.1670092111644172,324.95055011362604,102.8550668179128,0,1341.1966745457089,1611.7259978140128,73.36578315,692.5684681150034,834.9734966393459,989.58977964072506,1104.7130961385747,6.009999999999916,0.34651288160110844,199.375,7.84196049012253,0,0,1.2662719503642899,380.15625,14.20355088772193,1.6285447865096954,425.078125,15.743935983996,475.06215305772162,92.36274106311546,19.0,2.0,2490.8102056631201,,[],,2.792968327,0.062130936,0.877147553,,,0.009054912,0.120178191,0.382066915,0.21552565,0.048071079,0.019143867,68.78031505,62.7778187,0.167628505,17.19949996,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.37887343844357,1.1412575346668883,16.111961702318887,1.736401932975296,7.7498290073337284,0.16632593741072207,4.1514297639443205,7.0180296108891431,3.9589017989091109,0.8829978235721696,0.35164580542732915,1263.3972457661594,1153.1398654270524,3.0790988807299717,315.93052259534778,,55.230386908184542,1.1808434899665237,16.670825391156303,1.796631221468908,8.0186415893717289,0.17209516208044798,4.2954273351086965,7.2614588089704188,4.0962212950673589,0.91362571544742954,0.36384308317762554,,55.329946485159773,1.1829721058411591,16.700876607826768,9.6527037290142594,0.17240538481281262,4.3031703720916212,7.2745484831102365,4.1036052386202408,0.91527263836134742,0.36449895516176983
134D-R-7,53.64239619785679,0.96667950693206328,16.812864030526097,2.1005972447866963,8.4454283103699588,0.17612117016087389,4.4428408834317246,7.1800503443279311,3.7700739073670833,0.84279875854343378,0.30896115904924532,1957.8875432387917,1307.5240385544366,3.4577926409928343,186.86389152136141,102.49183170167619,0,495.6711797193733,963.22964651944881,72.74217714,734.1832203744269,868.5461204062,1027.031434649409,1087.8783142843497,3.47999999999997,0.35135172353565775,176.953125,7.0417604401100276,0,0,0.66764929811191376,234.9609375,9.11227806951738,1.6355263000215705,326.875,12.383095773943486,469.07494172382235,141.09000382756255,30.5,2.0,2475.1261451454684,,[],,2.707764838,0.04998065,0.869282806,,,0.009106069,0.16717636,0.371233259,0.194925768,0.04357559,0.015974353,101.2295094,67.60348285,0.178779754,9.661504885,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.338215940948494,0.94317712044193447,16.404101430700777,2.049526493877992,8.2400989133964693,0.17183922585510153,4.3348243559189559,7.0054854373438866,3.6784140206808558,0.82230822159230699,0.30144954375343891,1910.2864206170409,1275.7348725703894,3.3737250896807653,182.32076490277552,,54.355093931391963,0.97952289839996542,17.036241264544394,2.1285059700029931,8.5576350356872535,0.17846113197649152,4.5018688697356941,7.2754451434005984,3.8201634507038511,0.85399625917007727,0.3130660449867157,,54.471213596297616,0.98161546898540464,17.072636061863442,10.495338366457553,0.17884238137456912,4.5114862848994459,7.2909877943462025,3.8283245275725708,0.85582066516909339,0.31373485303409177
137B-R-1,48.606597165591758,0.98465361807261342,17.979740680700999,2.0372876761689533,7.9839290704146855,0.21526212593253938,5.8567316359039161,9.2407498244504289,2.8291834815747152,0.54187874542017722,0.22987137093441651,2497.0627433528675,201.15951392311172,4.2657829670618597,574.7346452534581,101.09896405248001,0,1112.3807113836817,2568.7533455599987,78.23610521,748.917716166361,889.8057539465586,1055.1387904350984,1110.0333030467887,3.1599999999999766,0.36364225589205978,315.703125,11.99299824956239,0,0,0.55331062908302753,379.375,14.173543385846461,2.294487648152074,575.234375,20.885221305326333,471.75978748936791,223.46748151301577,48.0,2.0,2506.2411155631448,,[],,2.445360567,0.05077652,0.927177488,,,0.011050062,0.238766593,0.476526072,0.145895054,0.02794355,0.011853984,128.7682844,50.3733739,0.219977474,29.63785929,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.078234649724294,0.97395025488241815,17.784297642622526,2.0151419900914185,7.8971423151974776,0.21292218763072368,5.7930679021238172,9.1403011999743118,2.7984297446471351,0.53598842530066915,0.22737262749308818,2469.9192190106455,198.97287356840843,4.2194131334990841,568.48717555119151,,50.366458964197918,1.0203042167228726,18.630719367092357,2.1110501891431985,8.2729970692695893,0.22305595669227823,6.0687818280949415,9.5753225687864383,2.931617558856626,0.56149813371623081,0.23819414742754402,,50.473173362307094,1.0224659956649504,18.670193375082743,10.194172634417553,0.22352855855178166,6.0816401154027986,9.5956103715353986,2.9378289505191222,0.56268781305067728,0.23869882346788124
137B-R-2,53.91047726841159,1.230528844925308,16.407143776320417,1.9763264904397009,7.9900200579609688,0.16228426547813041,4.1726451903729496,7.0979044658912205,4.1814337690206562,0.9476205481663601,0.30408572435609688,1313.4448135992361,1215.9284515838028,3.4709659037537439,211.37259431809304,102.12551089104727,0,577.84961444841224,993.23230934716912,72.98119079,754.6051258800634,880.6105755450211,1017.3377963268798,1081.2566962018916,3.45999999999997,0.34453978388647416,184.84375,7.3218304576144035,0,0,0.70694654876923235,254.1796875,9.802450612653164,1.4667238339613755,334.765625,12.653163290822706,465.56131357703305,134.43824365786492,36.0,2.0,2467.5044368607382,,[],,2.72172013,0.06361656,0.848225582,,,0.008389862,0.15341474,0.366951386,0.216174073,0.048990611,0.015720792,67.9031955,62.86174075,0.179443913,10.92765714,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.788452951707676,1.2049181778273788,16.065666289615333,1.9351937368011281,7.8237259116237192,0.15890668654893053,4.0858010441921229,6.9501776823066566,4.0944067085075577,0.9278979756364012,0.29775686966257736,1286.108438664739,1190.6216585599436,3.3987256205325114,206.97335315521326,,54.797946227014002,1.2507856893805878,16.677236558625335,2.0088605821635852,8.1215509799512642,0.16495577304732462,4.2413348638714901,7.2147494690107701,4.2502681192339145,0.96322018414888588,0.30909155355283252,,54.908418319656789,1.2533072603894917,16.710857694981389,9.9492354016334108,0.16528832217912151,4.2498853510753278,7.2292943292950076,4.2588366157881374,0.965162026074455,0.30971467892686994
137B-R-3,48.442235813144258,1.0614078119134216,18.334146596273467,2.0690173239257592,8.0005259604192922,0.13378984855292514,5.2367753347000559,9.6214223884748797,3.1744823222338838,0.56131940477534614,0.1595952125131837,2888.0883685151407,1001.8876873853667,4.1706007764721447,544.6606440763494,101.40878246339631,0,946.929957122838,2075.5288348910435,76.42184569,790.7577367939269,919.1054410215203,1045.1653684053481,1090.4739472488682,2.4999999999999907,0.3599494415074963,293.59375,11.202800700175043,0,0,0.45890815095958831,340.78125,12.853213303325832,1.8399302239181681,495.0,18.134533633408353,472.91818809177767,196.4841973402451,62.0,2.0,2502.4207605145025,,[],,2.434020534,0.054384465,0.9394059,,,0.006855131,0.219738793,0.492982911,0.16265428,0.028760911,0.008177347,147.980013,51.3347703,0.213693446,27.90734871,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,47.769270704566026,1.0466626125765179,18.079446524161959,2.0402742974185446,7.8893817340791923,0.13193122459705778,5.1640254497585349,9.4877604826265909,3.1303820488917906,0.55352149107791082,0.15737809747473291,2847.9667129004351,987.96934846052409,4.1126623110552885,537.09415579754716,,50.046362865247637,1.0965555080472607,18.941267635148623,2.1375312272348892,8.2654571699049129,0.13822019557878076,5.4101870866386541,9.9400283255046862,3.2796028412198717,0.57990706133075187,0.16488008414392541,,50.153732029651685,1.098908051606494,18.98190411624946,10.210767509983617,0.13851673235095374,5.4217940693144184,9.9613536021953344,3.2866388813330571,0.58115119043509322,0.16523381687989003
137B-R-4,57.217734384818023,0.99802669269282607,16.715998666952288,1.6109415062114676,7.2824824268496187,0.12513538822962014,3.6903691926887112,6.8327630273178626,3.8020711319181792,1.0761871211838929,0.401465922263748,1048.1448262245681,1381.1690097251235,3.0734282365415626,242.33551804459603,103.09376863306724,0,1116.2603752670148,1114.7941832297943,72.90345821,713.8568904743488,852.0428948883888,963.66270515867257,1082.2167250650232,5.629999999999924,0.33565676404358213,174.4140625,6.951737934483621,0,0,1.3417821512153505,338.28125,12.773193298324582,1.3061323612819249,338.046875,12.763190797699425,480.95345289769796,69.31203845161981,22.0,2.0,2460.7935460467629,,[],,2.911987589,0.052633551,0.881561959,,,0.006599342,0.096927512,0.355034365,0.200512176,0.056755546,0.021172357,55.27666185,72.83956415,0.162085285,12.78019807,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,55.500672003240247,0.96807664122262937,16.2143637666871,1.5625983292405894,7.0639404528604732,0.12138016670532603,3.5796239109499663,6.6277168037547707,3.6879737566395145,1.0438915323915192,0.38941822341624838,1016.690766204444,1339.7211374055005,2.9811969019005895,235.06320630019835,,57.359311240288022,1.0004961627329412,16.757359943359901,1.6149275436742867,7.3005018568933648,0.12544501731514834,3.699500467658642,6.8496696929518661,3.8114787968828563,1.0788499876911513,0.40245929055180707,,57.452234367114286,1.0021169847025313,16.784507171065737,8.7678707405574325,0.12564824052340595,3.7054937256618623,6.8607662823605109,3.8176534618148437,1.0805977442814068,0.40311128191798101
137B-R-5,56.9453198712717,1.0297722467956434,16.630132622978511,1.7400345181508383,7.0531034495916263,0.13900459863556938,3.5909112351361632,6.8405932345639204,3.9681017648311787,1.1233480609908679,0.36417038845362187,929.86572734895287,1349.2973260320957,3.2638529713687854,274.99266744074129,102.94376053485061,0,779.80525222556525,1178.7222877146739,73.2981319,710.4712258691856,846.8250713958606,994.55138652541575,1061.4286447130517,3.1299999999999772,0.33054273803790796,185.9375,7.361840460115029,0,0,0.73527740725393909,283.3984375,10.842710677669418,1.2983766032733086,357.578125,13.433358339584895,473.53470434303529,99.8235997223853,22.5,2.0,2457.1953921372133,,[],,2.874851536,0.053058015,0.856851433,,,0.007162077,0.128425227,0.352454923,0.20445259,0.057879418,0.018763526,47.91042856,69.52123435,0.168166855,14.16873013,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,55.316922147985274,1.0003250721028634,16.154580458859904,1.6902768163027875,6.8514142216553928,0.1350296491145869,3.4882262086399058,6.6449809090159508,3.8546306684491247,1.0912250098057854,0.35375664009314628,903.27546081256276,1310.7130718964788,3.1705204418521697,267.12902852198135,,57.274941747952361,1.0357329730029903,16.726394362082374,1.7501065213401883,7.093929582463173,0.13980921184650708,3.6116968396949738,6.8801892748475311,3.9910706963173874,1.1298504407626635,0.36627834968985623,,57.375508605890914,1.0375515765245207,16.755763591876413,8.6839788677481522,0.1400546974413793,3.6180384786719828,6.8922699334440747,3.998078463195712,1.1318343015104932,0.3669214836963704
fuego 11.1,49.457457723703754,0.7243530202990468,17.168488278740615,2.1582747739794659,8.6108783815766472,0.2146947536800913,4.8750723182471472,8.7737944605050284,2.8938660714286555,0.5447959962532426,0.33128441375556039,2416.091161387807,1189.6037447651465,4.1700445288307773,497.05828915410808,100.33328004053074,2057.543755738187,1068.9100918118747,1863.1364434044256,73.33,799.9103084467453,920.6306580963504,1033.6015975084708,1093.7734869414701,3.3999999999999715,0.36688204471964864,301.25,11.48287071767942,847.34375,30.197549387346836,0.62434843546221619,395.3125,14.723680920230057,1.5696620295353423,523.515625,19.114778694673667,472.59813551028196,134.54440063182548,47.5,4.0,2498.5287419692913,,[],,2.492583334,0.03745,0.887633334,,,0.0111,0.190033333,0.453616667,0.149616667,0.028166667,0.017127838,124.915078,61.5040719,0.215596765,25.69856466,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.293173415366134,0.72194691532703437,17.111459200581518,2.1511055684690135,8.5822753707425772,0.21398159573111036,4.8588786455279918,8.7446502864859568,2.8842534304267202,0.54298633118858097,0.33018397646497188,2408.0655595150483,1185.6522026236887,4.1561927678894195,495.40719585098373,,51.651100524146955,0.75648107259067787,17.929981740809581,2.254003186583438,8.9928064514091659,0.22421735395878573,5.0913019383037668,9.1629485322403177,3.0222210003960983,0.56895995190109683,0.34597824766012092,,51.767964178312177,0.75819265552991155,17.970549379525568,11.04600032242581,0.22472465891540772,5.1028213085191307,9.1836802424563437,3.0290589532415764,0.57024725727074232,0.34676104380333844
fuego 12.3,48.9034938665475,1.0672728520199157,18.861907225881087,1.8754714993318777,7.2081750445531076,0.13561489050378972,4.4900835222030366,9.4518677162599225,3.1965900294946423,0.61402501140971355,0.33648787234845884,2594.4203855706601,1282.6455642761935,4.6307130894395581,683.40797706695719,101.22775001268397,2373.8065171406333,1138.0681618469475,2246.9451786712125,75.81,811.6148575979552,941.8660044189068,1021.1791412161534,1064.5036938188487,2.020000000000001,0.35428049455855282,373.203125,13.963490872718179,953.59375,33.838459614903726,0.42108522134138382,437.8125,16.17404351087772,1.5683055172033129,600.9375,21.765441360340084,469.5148167010035,125.99273678558873,61.0,4.0,2486.1574804220295,,[],,2.455433334,0.054433333,0.962,,,0.006916667,0.1901,0.482066667,0.163033333,0.031316667,0.017161644,132.3213173,65.4178296,0.236176858,34.85535509,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.310363374094379,1.0543283357440871,18.633138861149899,1.8527246719371699,7.1207500350940469,0.13397007291656388,4.4356251340570383,9.3372298752818192,3.1578198953292014,0.60657775297067784,0.33240674845217488,2562.9537209367745,1267.0888803865307,4.5745490627415144,675.11920099115639,,50.866434915365886,1.1101121979618722,19.619006750379747,1.9507511920665888,7.4975045292854947,0.14105834687783414,4.6703113251982025,9.8312569512883723,3.3248981990962188,0.63867140790617716,0.34999418457360998,,50.966009008002182,1.1122853090717908,19.65741213103685,9.2709952589630351,0.14133447703955093,4.6794537393129199,9.8505022255449148,3.3314068864424802,0.63992164543591201,0.35067931915036737
fuego 15.1,52.384418798027227,1.0762701963079715,15.819679364401122,2.1140574405867181,7.7319741433152602,0.19933386339152137,4.0987625073933076,7.7972376074362399,3.3468852230117494,0.77246018038598929,0.40379093676102923,1603.036058857818,1238.9926779340858,3.9749519829744155,265.33785767960904,100.0305589034397,945.45932280244028,326.38442111056094,781.25075329749211,73.18,877.0647259288686,959.3340441153251,1042.1067894710754,1055.6353413681561,0.5000000000000002,0.34613383423801108,222.65625,8.672168042010503,660.546875,23.80595148787197,0.10714042846646707,234.296875,9.092273068267067,0.88283460841158434,326.71875,12.373093273318329,471.15000989994178,147.08002693976889,70.5,4.0,2450.0051330133583,,[],,2.622833334,0.054083333,0.79495,,,0.02016667,0.19665,0.391816667,0.168183333,0.038816667,0.020290778,80.55368795,62.26025235,0.199744129,13.33341373,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.368415584475869,1.075941400414351,15.814846520723718,2.1134116051750094,7.7296120586300008,0.19927296775772285,4.0975103531610539,7.7948555850447425,3.3458627640404615,0.77222419713924761,0.40366758037492512,1602.5463382697299,1238.6141710255717,3.9737376523222956,265.25679811080715,,54.712506952296934,1.1241022034641239,16.522743538399254,2.2080111809890268,8.0756014627587636,0.20819273434503652,4.280921261075739,8.1437653904376663,3.4956287620292601,0.80679014790047832,0.42173636630372036,,54.833765731200053,1.1265935398723277,16.559362728730679,10.084775116746812,0.20865414980832706,4.2904090238125301,8.1618143357689217,3.5033760888982672,0.808578228791211,0.42267105637086744
fuego 19.1,49.66646779827154,0.70347996788632683,17.145032358623279,2.1853302580553433,8.749562540476175,0.18431368157241212,5.0990433269639395,8.4243897388856439,2.7087356239463918,0.56259097568961391,0.33808840801524304,2403.2539206347597,1228.8359949489573,4.0211424056140821,477.21595054440962,100.19910767061279,2144.8314756822542,1063.404702899782,2090.5613128932323,73.76,741.6077249438664,878.321761840485,1040.9007351310802,1104.7162713564953,3.619999999999967,0.3694495185343819,284.609375,10.882720680170042,831.40625,29.657414353588397,0.64432255913962522,382.109375,14.273568392098024,1.9400821605718488,545.390625,19.86496624156039,475.66620760081514,135.63975472164384,29.0,4.0,2507.9136421403919,,[],,2.5047,0.03645,0.88835,,,0.00955,0.1977,0.4365,0.14035,0.02915,0.017517659,124.5218193,63.67071425,0.208350838,24.72639193,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.567774556976545,0.70208206863368028,17.110963118538542,2.1809877441615928,8.7321761080336628,0.18394742813310416,5.0889109149815601,8.4076494638848143,2.7033530406786563,0.56147303979895147,0.33741658571117233,2398.4783662296081,1226.3941501241136,4.0131519123233028,476.26766509056591,,51.861758030898912,0.73457424075917266,17.902853958255452,2.281923279126612,9.1362989047951633,0.19246046637174485,5.3244243638617812,8.7967532535357744,2.8284635031700933,0.58745786332317929,0.35303213590213395,,51.980555120771584,0.73625689258994231,17.943863114740065,11.215312413411706,0.19290132576773525,5.3366207517917292,8.8169035285462236,2.8349425205760879,0.58880352315491957,0.35384080865001344
fuego 5.3,51.527926913442101,0.89738048263116243,16.456502839862065,2.1422199941637809,8.4750556693397083,0.20421469361498346,4.6103524487865153,7.1746782262689326,3.7447445004932831,0.79454553002694261,0.43426319014592768,2046.093958942382,1499.5882001780801,3.9347174612246163,183.98664700090887,100.76956883061217,779.82253018890299,429.32907535736638,1041.2467208985879,73.39,730.597406243978,866.7090191678304,1034.6680464416038,1088.9195570187419,3.089999999999978,0.35144101245813142,211.171875,8.262065516379094,624.375,22.565641410352587,0.58794634215767194,254.453125,9.81245311327832,2.186104236690789,373.125,13.963490872718179,463.17919791510735,130.93860756156235,26.0,4.0,2463.6919202402873,,[],,2.5971,0.04625,0.84815,,,0.010525,0.1811,0.369775,0.193,0.04095,0.022381446,105.4534252,77.28712135,0.202790997,9.482468795,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.134412413788894,0.89052726239169211,16.330825894000295,2.1258600379294359,8.4103323728473907,0.20265512295508237,4.5751435699166798,7.1198858043435242,3.7161461976561418,0.78847765178248197,0.43094675821814726,2030.468109258012,1488.1359695989186,3.9046683506591648,182.58155625353504,,53.417914429650232,0.93029540878976325,17.060109210054872,2.2207942603620352,8.7859113620425813,0.21170506329756233,4.7794550907026805,7.4378375088699409,3.8820975977605254,0.8236885835662876,0.45019148490351113,,53.536990949751853,0.93236917638492245,17.09813874488372,10.808326259975207,0.2121769855448932,4.7901092108842604,7.4544175610321028,3.890751373887352,0.82552470860459615,0.45119502905108899
